data_field_name,EndDate,TimeType,Time,GeoJoinID,geo_type_name,Neighborhood,Data_Value,Message
obesityP,12/31/2013,year,2013,1,Citywide,New York City,56.2,
obesityP,12/31/2013,year,2013,204,UHF42,East New York,57.3,
obesityP,12/31/2013,year,2013,409,UHF42,Southeast Queens,57.7,
obesityP,12/31/2013,year,2013,209,UHF42,Bensonhurst - Bay Ridge,59.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,203,UHF42,Bedford Stuyvesant - Crown Heights,60.2,
obesityP,12/31/2013,year,2013,408,UHF42,Jamaica,60.4,
obesityP,12/31/2013,year,2013,211,UHF42,Williamsburg - Bushwick,61,
obesityP,12/31/2013,year,2013,502,UHF42,Stapleton - St. George,61.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,210,UHF42,Coney Island - Sheepshead Bay,61.6,
obesityP,12/31/2013,year,2013,101,UHF42,Kingsbridge - Riverdale,62.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,501,UHF42,Port Richmond,63.8,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,5,Borough,Staten Island,64.2,
obesityP,12/31/2013,year,2013,107,UHF42,Hunts Point - Mott Haven,65.8,
obesityP,12/31/2013,year,2013,407,UHF42,Southwest Queens,66.4,
obesityP,12/31/2013,year,2013,303,UHF42,East Harlem,67.1,
obesityP,12/31/2013,year,2013,301,UHF42,Washington Heights,67.6,
obesityP,12/31/2013,year,2013,410,UHF42,Rockaways,67.8,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,208,UHF42,Canarsie - Flatlands,67.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2013,year,2013,1,Borough,Bronx,68.9,
obesityP,12/31/2013,year,2013,104,UHF42,Pelham - Throgs Neck,69.2,
obesityP,12/31/2013,year,2013,105,UHF42,Crotona -Tremont,69.5,
obesityP,12/31/2013,year,2013,103,UHF42,Fordham - Bronx Pk,69.5,
obesityP,12/31/2013,year,2013,102,UHF42,Northeast Bronx,70.7,
obesityP,12/31/2013,year,2013,504,UHF42,South Beach - Tottenville,70.9,
obesityP,12/31/2013,year,2013,106,UHF42,High Bridge - Morrisania,73.2,
obesityP,12/31/2014,year,2014,201,UHF42,Greenpoint,36.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,308,UHF42,Greenwich Village - SoHo,38.9,
obesityP,12/31/2014,year,2014,306,UHF42,Chelsea - Clinton,38.9,
obesityP,12/31/2014,year,2014,309,UHF42,Union Square - Lower East Side,40,
obesityP,12/31/2014,year,2014,310,UHF42,Lower Manhattan,40,
obesityP,12/31/2014,year,2014,307,UHF42,Gramercy Park - Murray Hill,41.5,
obesityP,12/31/2014,year,2014,305,UHF42,Upper East Side,41.5,
obesityP,12/31/2014,year,2014,202,UHF42,Downtown - Heights - Slope,47.2,
obesityP,12/31/2014,year,2014,3,Borough,Manhattan,47.5,
obesityP,12/31/2014,year,2014,304,UHF42,Upper West Side,49.8,
obesityP,12/31/2014,year,2014,206,UHF42,Borough Park,50.3,
obesityP,12/31/2014,year,2014,403,UHF42,Flushing - Clearview,51.1,
obesityP,12/31/2014,year,2014,405,UHF42,Ridgewood - Forest Hills,53.3,
obesityP,12/31/2014,year,2014,409,UHF42,Southeast Queens,53.4,
obesityP,12/31/2014,year,2014,205,UHF42,Sunset Park,53.4,
obesityP,12/31/2014,year,2014,404,UHF42,Bayside - Little Neck,56.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,406,UHF42,Fresh Meadows,56.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,401,UHF42,Long Island City - Astoria,57.6,
obesityP,12/31/2014,year,2014,301,UHF42,Washington Heights,58.5,
obesityP,12/31/2014,year,2014,1,Citywide,New York City,58.5,
obesityP,12/31/2014,year,2014,2,Borough,Brooklyn,58.7,
obesityP,12/31/2014,year,2014,4,Borough,Queens,59.6,
obesityP,12/31/2014,year,2014,204,UHF42,East New York,60.6,
obesityP,12/31/2014,year,2014,209,UHF42,Bensonhurst - Bay Ridge,60.6,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,101,UHF42,Kingsbridge - Riverdale,60.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,302,UHF42,Central Harlem - Morningside Heights,61.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,210,UHF42,Coney Island - Sheepshead Bay,62.1,
obesityP,12/31/2014,year,2014,303,UHF42,East Harlem,62.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,410,UHF42,Rockaways,62.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,203,UHF42,Bedford Stuyvesant - Crown Heights,63.1,
obesityP,12/31/2014,year,2014,407,UHF42,Southwest Queens,63.7,
obesityP,12/31/2014,year,2014,402,UHF42,West Queens,64.3,
obesityP,12/31/2014,year,2014,208,UHF42,Canarsie - Flatlands,64.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,501,UHF42,Port Richmond,64.5,
obesityP,12/31/2014,year,2014,502,UHF42,Stapleton - St. George,64.5,
obesityP,12/31/2014,year,2014,5,Borough,Staten Island,65.1,
obesityP,12/31/2014,year,2014,503,UHF42,Willowbrook,65.5,
obesityP,12/31/2014,year,2014,504,UHF42,South Beach - Tottenville,65.5,
obesityP,12/31/2014,year,2014,211,UHF42,Williamsburg - Bushwick,66.7,
obesityP,12/31/2014,year,2014,105,UHF42,Crotona -Tremont,67.4,
obesityP,12/31/2014,year,2014,106,UHF42,High Bridge - Morrisania,67.4,
obesityP,12/31/2014,year,2014,107,UHF42,Hunts Point - Mott Haven,67.4,
obesityP,12/31/2014,year,2014,102,UHF42,Northeast Bronx,67.6,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2014,year,2014,1,Borough,Bronx,67.9,
obesityP,12/31/2014,year,2014,104,UHF42,Pelham - Throgs Neck,69.5,
obesityP,12/31/2014,year,2014,408,UHF42,Jamaica,69.6,
obesityP,12/31/2014,year,2014,103,UHF42,Fordham - Bronx Pk,69.8,
obesityP,12/31/2014,year,2014,207,UHF42,East Flatbush - Flatbush,70.2,
obesityP,12/31/2015,year,2015,309,UHF42,Union Square - Lower East Side,31.1,
obesityP,12/31/2015,year,2015,308,UHF42,Greenwich Village - SoHo,35,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,305,UHF42,Upper East Side,38.8,
obesityP,12/31/2015,year,2015,307,UHF42,Gramercy Park - Murray Hill,40.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,202,UHF42,Downtown - Heights - Slope,42.1,
obesityP,12/31/2015,year,2015,310,UHF42,Lower Manhattan,43.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,403,UHF42,Flushing - Clearview,44.1,
obesityP,12/31/2015,year,2015,304,UHF42,Upper West Side,44.5,
obesityP,12/31/2015,year,2015,3,Borough,Manhattan,47.3,
obesityP,12/31/2015,year,2015,205,UHF42,Sunset Park,48.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,201,UHF42,Greenpoint,48.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,206,UHF42,Borough Park,50.8,
obesityP,12/31/2015,year,2015,306,UHF42,Chelsea - Clinton,51.5,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,209,UHF42,Bensonhurst - Bay Ridge,51.7,
obesityP,12/31/2015,year,2015,406,UHF42,Fresh Meadows,52.1,
obesityP,12/31/2015,year,2015,503,UHF42,Willowbrook,53.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,404,UHF42,Bayside - Little Neck,53.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,405,UHF42,Ridgewood - Forest Hills,53.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,401,UHF42,Long Island City - Astoria,56.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,4,Borough,Queens,57.2,
obesityP,12/31/2015,year,2015,1,Citywide,New York City,57.3,
obesityP,12/31/2015,year,2015,2,Borough,Brooklyn,58.4,
obesityP,12/31/2015,year,2015,402,UHF42,West Queens,58.7,
obesityP,12/31/2015,year,2015,211,UHF42,Williamsburg - Bushwick,59.9,
obesityP,12/31/2015,year,2015,302,UHF42,Central Harlem - Morningside Heights,60,
obesityP,12/31/2015,year,2015,210,UHF42,Coney Island - Sheepshead Bay,60.4,
obesityP,12/31/2015,year,2015,407,UHF42,Southwest Queens,60.8,
obesityP,12/31/2015,year,2015,502,UHF42,Stapleton - St. George,60.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,5,Borough,Staten Island,61.3,
obesityP,12/31/2015,year,2015,301,UHF42,Washington Heights,62.9,
obesityP,12/31/2015,year,2015,410,UHF42,Rockaways,63.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,303,UHF42,East Harlem,64,
obesityP,12/31/2015,year,2015,504,UHF42,South Beach - Tottenville,64.4,
obesityP,12/31/2015,year,2015,408,UHF42,Jamaica,64.7,
obesityP,12/31/2015,year,2015,409,UHF42,Southeast Queens,64.8,
obesityP,12/31/2015,year,2015,501,UHF42,Port Richmond,64.8,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,106,UHF42,High Bridge - Morrisania,65,
obesityP,12/31/2015,year,2015,102,UHF42,Northeast Bronx,65.2,
obesityP,12/31/2015,year,2015,101,UHF42,Kingsbridge - Riverdale,65.3,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2015,year,2015,208,UHF42,Canarsie - Flatlands,65.4,
obesityP,12/31/2015,year,2015,204,UHF42,East New York,65.8,
obesityP,12/31/2015,year,2015,103,UHF42,Fordham - Bronx Pk,66.2,
obesityP,12/31/2015,year,2015,1,Borough,Bronx,66.5,
obesityP,12/31/2015,year,2015,104,UHF42,Pelham - Throgs Neck,66.7,
obesityP,12/31/2015,year,2015,107,UHF42,Hunts Point - Mott Haven,67.9,
obesityP,12/31/2015,year,2015,207,UHF42,East Flatbush - Flatbush,68.9,
obesityP,12/31/2015,year,2015,105,UHF42,Crotona -Tremont,69.6,
obesityP,12/31/2015,year,2015,203,UHF42,Bedford Stuyvesant - Crown Heights,70.1,
obesityP,12/31/2016,year,2016,307,UHF42,Gramercy Park - Murray Hill,32.9,
obesityP,12/31/2016,year,2016,306,UHF42,Chelsea - Clinton,34.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,309,UHF42,Union Square - Lower East Side,35,
obesityP,12/31/2016,year,2016,308,UHF42,Greenwich Village - SoHo,38.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,405,UHF42,Ridgewood - Forest Hills,40.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,304,UHF42,Upper West Side,41.5,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,305,UHF42,Upper East Side,42.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,403,UHF42,Flushing - Clearview,43.7,
obesityP,12/31/2016,year,2016,202,UHF42,Downtown - Heights - Slope,44.5,
obesityP,12/31/2016,year,2016,3,Borough,Manhattan,45.9,
obesityP,12/31/2016,year,2016,205,UHF42,Sunset Park,46.6,
obesityP,12/31/2016,year,2016,401,UHF42,Long Island City - Astoria,51.5,
obesityP,12/31/2016,year,2016,402,UHF42,West Queens,51.9,
obesityP,12/31/2016,year,2016,201,UHF42,Greenpoint,53.5,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,209,UHF42,Bensonhurst - Bay Ridge,55.4,
obesityP,12/31/2016,year,2016,310,UHF42,Lower Manhattan,55.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,101,UHF42,Kingsbridge - Riverdale,55.8,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,502,UHF42,Stapleton - St. George,55.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,4,Borough,Queens,56.6,
obesityP,12/31/2016,year,2016,503,UHF42,Willowbrook,57.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,211,UHF42,Williamsburg - Bushwick,57.6,
obesityP,12/31/2016,year,2016,404,UHF42,Bayside - Little Neck,57.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,1,Citywide,New York City,57.7,
obesityP,12/31/2016,year,2016,206,UHF42,Borough Park,58.3,
obesityP,12/31/2016,year,2016,2,Borough,Brooklyn,59,
obesityP,12/31/2016,year,2016,406,UHF42,Fresh Meadows,59.6,
obesityP,12/31/2016,year,2016,302,UHF42,Central Harlem - Morningside Heights,59.8,
obesityP,12/31/2016,year,2016,303,UHF42,East Harlem,60.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,210,UHF42,Coney Island - Sheepshead Bay,61.6,
obesityP,12/31/2016,year,2016,407,UHF42,Southwest Queens,62,
obesityP,12/31/2016,year,2016,207,UHF42,East Flatbush - Flatbush,62.3,
obesityP,12/31/2016,year,2016,5,Borough,Staten Island,62.4,
obesityP,12/31/2016,year,2016,203,UHF42,Bedford Stuyvesant - Crown Heights,63.2,
obesityP,12/31/2016,year,2016,408,UHF42,Jamaica,63.2,
obesityP,12/31/2016,year,2016,301,UHF42,Washington Heights,63.3,
obesityP,12/31/2016,year,2016,410,UHF42,Rockaways,66.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,504,UHF42,South Beach - Tottenville,66.8,
obesityP,12/31/2016,year,2016,103,UHF42,Fordham - Bronx Pk,66.9,
obesityP,12/31/2016,year,2016,208,UHF42,Canarsie - Flatlands,67.7,
obesityP,12/31/2016,year,2016,104,UHF42,Pelham - Throgs Neck,68.1,
obesityP,12/31/2016,year,2016,501,UHF42,Port Richmond,68.6,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,102,UHF42,Northeast Bronx,69.7,
obesityP,12/31/2016,year,2016,1,Borough,Bronx,70.2,
obesityP,12/31/2016,year,2016,105,UHF42,Crotona -Tremont,71.2,
obesityP,12/31/2016,year,2016,204,UHF42,East New York,72.8,
obesityP,12/31/2016,year,2016,409,UHF42,Southeast Queens,74.3,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2016,year,2016,106,UHF42,High Bridge - Morrisania,77.1,
obesityP,12/31/2016,year,2016,107,UHF42,Hunts Point - Mott Haven,80.8,
obesityP,12/31/2017,year,2017,308,UHF42,Greenwich Village - SoHo,25.6,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,309,UHF42,Union Square - Lower East Side,32.2,
obesityP,12/31/2017,year,2017,306,UHF42,Chelsea - Clinton,34.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,305,UHF42,Upper East Side,39.5,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,304,UHF42,Upper West Side,42.4,
obesityP,12/31/2017,year,2017,307,UHF42,Gramercy Park - Murray Hill,42.9,
obesityP,12/31/2017,year,2017,202,UHF42,Downtown - Heights - Slope,44.2,
obesityP,12/31/2017,year,2017,3,Borough,Manhattan,44.4,
obesityP,12/31/2017,year,2017,403,UHF42,Flushing - Clearview,48.7,
obesityP,12/31/2017,year,2017,205,UHF42,Sunset Park,48.9,
obesityP,12/31/2017,year,2017,209,UHF42,Bensonhurst - Bay Ridge,50.3,
obesityP,12/31/2017,year,2017,201,UHF42,Greenpoint,50.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,503,UHF42,Willowbrook,51.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,404,UHF42,Bayside - Little Neck,51.2,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,302,UHF42,Central Harlem - Morningside Heights,52.4,
obesityP,12/31/2017,year,2017,402,UHF42,West Queens,53.5,
obesityP,12/31/2017,year,2017,101,UHF42,Kingsbridge - Riverdale,54.7,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,405,UHF42,Ridgewood - Forest Hills,55.5,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,206,UHF42,Borough Park,56.3,
obesityP,12/31/2017,year,2017,1,Citywide,New York City,57.4,
obesityP,12/31/2017,year,2017,310,UHF42,Lower Manhattan,57.9,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,4,Borough,Queens,58.2,
obesityP,12/31/2017,year,2017,2,Borough,Brooklyn,58.2,
obesityP,12/31/2017,year,2017,409,UHF42,Southeast Queens,58.4,
obesityP,12/31/2017,year,2017,211,UHF42,Williamsburg - Bushwick,59.4,
obesityP,12/31/2017,year,2017,406,UHF42,Fresh Meadows,59.5,
obesityP,12/31/2017,year,2017,401,UHF42,Long Island City - Astoria,60,
obesityP,12/31/2017,year,2017,502,UHF42,Stapleton - St. George,60.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,407,UHF42,Southwest Queens,60.5,
obesityP,12/31/2017,year,2017,210,UHF42,Coney Island - Sheepshead Bay,60.6,
obesityP,12/31/2017,year,2017,301,UHF42,Washington Heights,60.9,
obesityP,12/31/2017,year,2017,208,UHF42,Canarsie - Flatlands,61.3,
obesityP,12/31/2017,year,2017,5,Borough,Staten Island,61.4,
obesityP,12/31/2017,year,2017,303,UHF42,East Harlem,62,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,504,UHF42,South Beach - Tottenville,63.4,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,207,UHF42,East Flatbush - Flatbush,63.6,
obesityP,12/31/2017,year,2017,103,UHF42,Fordham - Bronx Pk,65.1,
obesityP,12/31/2017,year,2017,204,UHF42,East New York,66.7,
obesityP,12/31/2017,year,2017,203,UHF42,Bedford Stuyvesant - Crown Heights,67.2,
obesityP,12/31/2017,year,2017,408,UHF42,Jamaica,67.5,
obesityP,12/31/2017,year,2017,104,UHF42,Pelham - Throgs Neck,67.8,
obesityP,12/31/2017,year,2017,1,Borough,Bronx,69.3,
obesityP,12/31/2017,year,2017,102,UHF42,Northeast Bronx,69.4,
obesityP,12/31/2017,year,2017,501,UHF42,Port Richmond,72.1,Estimate is based on small numbers so should be interpreted with caution.
obesityP,12/31/2017,year,2017,106,UHF42,High Bridge - Morrisania,72.8,
obesityP,12/31/2017,year,2017,105,UHF42,Crotona -Tremont,75.5,
obesityP,12/31/2017,year,2017,410,UHF42,Rockaways,76.5,
obesityP,12/31/2017,year,2017,107,UHF42,Hunts Point - Mott Haven,78.4,
parkDisP,12/31/2017,year,2017,409,UHF42,Southeast Queens,40,
parkDisP,12/31/2017,year,2017,102,UHF42,Northeast Bronx,54,
parkDisP,12/31/2017,year,2017,501,UHF42,Port Richmond,55,
parkDisP,12/31/2017,year,2017,503,UHF42,Willowbrook,56,
parkDisP,12/31/2017,year,2017,504,UHF42,South Beach - Tottenville,60,
parkDisP,12/31/2017,year,2017,406,UHF42,Fresh Meadows,62,
parkDisP,12/31/2017,year,2017,207,UHF42,East Flatbush - Flatbush,62,
parkDisP,12/31/2017,year,2017,5,Borough,Staten Island,62,
parkDisP,12/31/2017,year,2017,407,UHF42,Southwest Queens,65,
parkDisP,12/31/2017,year,2017,401,UHF42,Long Island City - Astoria,66,
parkDisP,12/31/2017,year,2017,4,Borough,Queens,69,
parkDisP,12/31/2017,year,2017,405,UHF42,Ridgewood - Forest Hills,71,
parkDisP,12/31/2017,year,2017,402,UHF42,West Queens,72,
parkDisP,12/31/2017,year,2017,206,UHF42,Borough Park,73,
parkDisP,12/31/2017,year,2017,502,UHF42,Stapleton - St. George,73,
parkDisP,12/31/2017,year,2017,404,UHF42,Bayside - Little Neck,74,
parkDisP,12/31/2017,year,2017,408,UHF42,Jamaica,74,
parkDisP,12/31/2017,year,2017,208,UHF42,Canarsie - Flatlands,76,
parkDisP,12/31/2017,year,2017,403,UHF42,Flushing - Clearview,77,
parkDisP,12/31/2017,year,2017,210,UHF42,Coney Island - Sheepshead Bay,78,
parkDisP,12/31/2017,year,2017,104,UHF42,Pelham - Throgs Neck,78,
parkDisP,12/31/2017,year,2017,209,UHF42,Bensonhurst - Bay Ridge,80,
parkDisP,12/31/2017,year,2017,1,Citywide,New York City,81,
parkDisP,12/31/2017,year,2017,2,Borough,Brooklyn,82,
parkDisP,12/31/2017,year,2017,410,UHF42,Rockaways,84,
parkDisP,12/31/2017,year,2017,204,UHF42,East New York,84,
parkDisP,12/31/2017,year,2017,205,UHF42,Sunset Park,87,
parkDisP,12/31/2017,year,2017,1,Borough,Bronx,87,
parkDisP,12/31/2017,year,2017,101,UHF42,Kingsbridge - Riverdale,88,
parkDisP,12/31/2017,year,2017,307,UHF42,Gramercy Park - Murray Hill,91,
parkDisP,12/31/2017,year,2017,211,UHF42,Williamsburg - Bushwick,93,
parkDisP,12/31/2017,year,2017,201,UHF42,Greenpoint,94,
parkDisP,12/31/2017,year,2017,202,UHF42,Downtown - Heights - Slope,94,
parkDisP,12/31/2017,year,2017,203,UHF42,Bedford Stuyvesant - Crown Heights,94,
parkDisP,12/31/2017,year,2017,306,UHF42,Chelsea - Clinton,94,
parkDisP,12/31/2017,year,2017,305,UHF42,Upper East Side,95,
parkDisP,12/31/2017,year,2017,107,UHF42,Hunts Point - Mott Haven,96,
parkDisP,12/31/2017,year,2017,3,Borough,Manhattan,97,
parkDisP,12/31/2017,year,2017,106,UHF42,High Bridge - Morrisania,98,
parkDisP,12/31/2017,year,2017,103,UHF42,Fordham - Bronx Pk,98,
parkDisP,12/31/2017,year,2017,105,UHF42,Crotona -Tremont,99,
parkDisP,12/31/2017,year,2017,302,UHF42,Central Harlem - Morningside Heights,99,
parkDisP,12/31/2017,year,2017,303,UHF42,East Harlem,99,
parkDisP,12/31/2017,year,2017,304,UHF42,Upper West Side,99,
parkDisP,12/31/2017,year,2017,308,UHF42,Greenwich Village - SoHo,99,
parkDisP,12/31/2017,year,2017,310,UHF42,Lower Manhattan,99,
parkDisP,12/31/2017,year,2017,309,UHF42,Union Square - Lower East Side,100,
