report_id	indicator_id	data_field_name	end_date	time_type	time	geo_entity_id	geo_join_id	geo_type	neighborhood	data_value	note
82	500	recExerP	12/31/2005	year	2005	306	306	UHF42	Chelsea - Clinton	83.9	
82	500	recExerP	12/31/2005	year	2005	304	304	UHF42	Upper West Side	86.9	
82	500	recExerP	12/31/2005	year	2005	307	307	UHF42	Gramercy Park - Murray Hill	92.7	
82	500	recExerP	12/31/2005	year	2005	305	305	UHF42	Upper East Side	92.7	
82	500	recExerP	12/31/2008	year	2008	407	407	UHF42	Southwest Queens	64.7	
82	500	recExerP	12/31/2008	year	2008	405	405	UHF42	Ridgewood - Forest Hills	64.8	
82	500	recExerP	12/31/2008	year	2008	205	205	UHF42	Sunset Park	65.1	
82	500	recExerP	12/31/2008	year	2008	211	211	UHF42	Williamsburg - Bushwick	65.4	
82	500	recExerP	12/31/2008	year	2008	410	410	UHF42	Rockaways	66.1	
82	500	recExerP	12/31/2008	year	2008	204	204	UHF42	East New York	66.4	
82	500	recExerP	12/31/2008	year	2008	210	210	UHF42	Coney Island - Sheepshead Bay	66.6	
82	500	recExerP	12/31/2008	year	2008	206	206	UHF42	Borough Park	66.9	
82	500	recExerP	12/31/2008	year	2008	107	107	UHF42	Hunts Point - Mott Haven	67.2	
82	500	recExerP	12/31/2008	year	2008	105	105	UHF42	Crotona -Tremont	67.2	
82	500	recExerP	12/31/2008	year	2008	106	106	UHF42	High Bridge - Morrisania	67.2	
82	500	recExerP	12/31/2008	year	2008	209	208	UHF42	Bensonhurst - Bay Ridge	67.9	
82	500	recExerP	12/31/2008	year	2008	501	501	UHF42	Port Richmond	69	
82	500	recExerP	12/31/2008	year	2008	502	502	UHF42	Stapleton - St. George	69	
82	500	recExerP	12/31/2008	year	2008	201	201	UHF42	Greenpoint	69.1	
82	500	recExerP	12/31/2008	year	2008	1	1	Borough	Bronx	69.6	
82	500	recExerP	12/31/2008	year	2008	409	409	UHF42	Southeast Queens	69.9	
82	500	recExerP	12/31/2008	year	2008	104	104	UHF42	Pelham - Throgs Neck	70.1	
82	500	recExerP	12/31/2008	year	2008	103	103	UHF42	Fordham - Bronx Pk	70.3	
82	500	recExerP	12/31/2008	year	2008	2	2	Borough	Brooklyn	70.4	
82	500	recExerP	12/31/2008	year	2008	102	102	UHF42	Northeast Bronx	70.4	
82	500	recExerP	12/31/2008	year	2008	303	303	UHF42	East Harlem	70.7	
82	500	recExerP	12/31/2008	year	2008	301	301	UHF42	Washington Heights	70.8	
82	500	recExerP	12/31/2008	year	2008	5	5	Borough	Staten Island	70.9	
82	500	recExerP	12/31/2008	year	2008	403	403	UHF42	Flushing - Clearview	71	
82	500	recExerP	12/31/2008	year	2008	4	4	Borough	Queens	71.5	
82	500	recExerP	12/31/2008	year	2008	207	207	UHF42	East Flatbush - Flatbush	71.6	
82	500	recExerP	12/31/2008	year	2008	503	503	UHF42	Willowbrook	72.2	
82	500	recExerP	12/31/2008	year	2008	504	504	UHF42	South Beach - Tottenville	72.2	
82	500	recExerP	12/31/2008	year	2008	1	1	Citywide	New York City	72.8	
82	500	recExerP	12/31/2008	year	2008	401	401	UHF42	Long Island City - Astoria	72.9	
82	500	recExerP	12/31/2008	year	2008	402	402	UHF42	West Queens	73.9	
82	500	recExerP	12/31/2008	year	2008	310	310	UHF42	Lower Manhattan	74.2	
82	500	recExerP	12/31/2008	year	2008	309	309	UHF42	Union Square - Lower East Side	74.2	
82	500	recExerP	12/31/2008	year	2008	208	208	UHF42	Canarsie - Flatlands	74.2	
82	500	recExerP	12/31/2008	year	2008	101	101	UHF42	Kingsbridge - Riverdale	75.6	
82	500	recExerP	12/31/2008	year	2008	203	203	UHF42	Bedford Stuyvesant - Crown Heights	76.4	
82	500	recExerP	12/31/2008	year	2008	302	302	UHF42	Central Harlem - Morningside Heights	76.9	
82	500	recExerP	12/31/2008	year	2008	408	408	UHF42	Jamaica	77.9	
82	500	recExerP	12/31/2008	year	2008	406	406	UHF42	Fresh Meadows	78	
82	500	recExerP	12/31/2008	year	2008	404	404	UHF42	Bayside - Little Neck	78	
82	500	recExerP	12/31/2008	year	2008	202	202	UHF42	Downtown - Heights - Slope	79.8	
82	500	recExerP	12/31/2008	year	2008	3	3	Borough	Manhattan	80.7	
82	500	recExerP	12/31/2008	year	2008	304	304	UHF42	Upper West Side	83.6	
82	500	recExerP	12/31/2008	year	2008	306	306	UHF42	Chelsea - Clinton	86.9	
82	500	recExerP	12/31/2008	year	2008	308	308	UHF42	Greenwich Village - SoHo	86.9	
82	500	recExerP	12/31/2008	year	2008	307	307	UHF42	Gramercy Park - Murray Hill	89.6	
82	500	recExerP	12/31/2008	year	2008	305	305	UHF42	Upper East Side	89.6	
82	500	recExerP	12/31/2009	year	2009	204	204	UHF42	East New York	58.1	
82	500	recExerP	12/31/2009	year	2009	210	210	UHF42	Coney Island - Sheepshead Bay	64.5	
82	500	recExerP	12/31/2009	year	2009	103	103	UHF42	Fordham - Bronx Pk	64.5	
82	500	recExerP	12/31/2009	year	2009	105	105	UHF42	Crotona -Tremont	65.5	
82	500	recExerP	12/31/2009	year	2009	107	107	UHF42	Hunts Point - Mott Haven	65.5	
82	500	recExerP	12/31/2009	year	2009	106	106	UHF42	High Bridge - Morrisania	65.5	
82	500	recExerP	12/31/2009	year	2009	301	301	UHF42	Washington Heights	65.5	
82	500	recExerP	12/31/2009	year	2009	201	201	UHF42	Greenpoint	65.6	
82	500	recExerP	12/31/2009	year	2009	410	410	UHF42	Rockaways	66.2	
82	500	recExerP	12/31/2009	year	2009	206	206	UHF42	Borough Park	66.6	
82	500	recExerP	12/31/2009	year	2009	211	211	UHF42	Williamsburg - Bushwick	67.2	
82	500	recExerP	12/31/2009	year	2009	205	205	UHF42	Sunset Park	67.7	
82	500	recExerP	12/31/2009	year	2009	501	501	UHF42	Port Richmond	67.8	
82	500	recExerP	12/31/2009	year	2009	502	502	UHF42	Stapleton - St. George	67.8	
82	500	recExerP	12/31/2009	year	2009	101	101	UHF42	Kingsbridge - Riverdale	68.7	
82	500	recExerP	12/31/2009	year	2009	2	2	Borough	Brooklyn	69.1	
82	500	recExerP	12/31/2009	year	2009	403	403	UHF42	Flushing - Clearview	69.6	
82	500	recExerP	12/31/2009	year	2009	402	402	UHF42	West Queens	69.9	
82	500	recExerP	12/31/2009	year	2009	1	1	Borough	Bronx	70	
82	500	recExerP	12/31/2009	year	2009	203	203	UHF42	Bedford Stuyvesant - Crown Heights	70.2	
82	500	recExerP	12/31/2009	year	2009	404	404	UHF42	Bayside - Little Neck	70.7	
82	500	recExerP	12/31/2009	year	2009	406	406	UHF42	Fresh Meadows	70.7	
82	500	recExerP	12/31/2009	year	2009	5	5	Borough	Staten Island	70.8	
82	500	recExerP	12/31/2009	year	2009	405	405	UHF42	Ridgewood - Forest Hills	71	
82	500	recExerP	12/31/2009	year	2009	503	503	UHF42	Willowbrook	71.3	
82	500	recExerP	12/31/2009	year	2009	504	504	UHF42	South Beach - Tottenville	71.3	
82	500	recExerP	12/31/2009	year	2009	207	207	UHF42	East Flatbush - Flatbush	71.4	
82	500	recExerP	12/31/2009	year	2009	407	407	UHF42	Southwest Queens	72.6	
82	500	recExerP	12/31/2009	year	2009	4	4	Borough	Queens	72.9	
82	500	recExerP	12/31/2009	year	2009	1	1	Citywide	New York City	73	
82	500	recExerP	12/31/2009	year	2009	303	303	UHF42	East Harlem	73.5	
82	500	recExerP	12/31/2009	year	2009	208	208	UHF42	Canarsie - Flatlands	74.6	
82	500	recExerP	12/31/2009	year	2009	202	202	UHF42	Downtown - Heights - Slope	74.9	
82	500	recExerP	12/31/2009	year	2009	209	208	UHF42	Bensonhurst - Bay Ridge	75.2	
82	500	recExerP	12/31/2009	year	2009	104	104	UHF42	Pelham - Throgs Neck	75.9	
82	500	recExerP	12/31/2009	year	2009	401	401	UHF42	Long Island City - Astoria	77.7	
82	500	recExerP	12/31/2009	year	2009	102	102	UHF42	Northeast Bronx	78.3	
82	500	recExerP	12/31/2009	year	2009	310	310	UHF42	Lower Manhattan	79.2	
82	500	recExerP	12/31/2009	year	2009	309	309	UHF42	Union Square - Lower East Side	79.2	
82	500	recExerP	12/31/2009	year	2009	408	408	UHF42	Jamaica	79.6	
82	500	recExerP	12/31/2009	year	2009	302	302	UHF42	Central Harlem - Morningside Heights	80.1	
82	500	recExerP	12/31/2009	year	2009	3	3	Borough	Manhattan	81.5	
82	500	recExerP	12/31/2009	year	2009	409	409	UHF42	Southeast Queens	83	
82	500	recExerP	12/31/2009	year	2009	305	305	UHF42	Upper East Side	86.9	
82	500	recExerP	12/31/2009	year	2009	307	307	UHF42	Gramercy Park - Murray Hill	86.9	
82	500	recExerP	12/31/2009	year	2009	304	304	UHF42	Upper West Side	87.6	
82	500	recExerP	12/31/2009	year	2009	306	306	UHF42	Chelsea - Clinton	88.2	
82	500	recExerP	12/31/2009	year	2009	308	308	UHF42	Greenwich Village - SoHo	88.2	
82	500	recExerP	12/31/2010	year	2010	303	303	UHF42	East Harlem	58.4	
82	500	recExerP	12/31/2010	year	2010	211	211	UHF42	Williamsburg - Bushwick	64.2	
82	500	recExerP	12/31/2010	year	2010	302	302	UHF42	Central Harlem - Morningside Heights	66.8	
82	500	recExerP	12/31/2010	year	2010	402	402	UHF42	West Queens	66.8	
82	500	recExerP	12/31/2010	year	2010	201	201	UHF42	Greenpoint	67.8	
82	500	recExerP	12/31/2010	year	2010	206	206	UHF42	Borough Park	68.5	
82	500	recExerP	12/31/2010	year	2010	409	409	UHF42	Southeast Queens	68.5	
82	500	recExerP	12/31/2010	year	2010	405	405	UHF42	Ridgewood - Forest Hills	68.8	
82	500	recExerP	12/31/2010	year	2010	107	107	UHF42	Hunts Point - Mott Haven	69.9	
82	500	recExerP	12/31/2010	year	2010	105	105	UHF42	Crotona -Tremont	69.9	
82	500	recExerP	12/31/2010	year	2010	106	106	UHF42	High Bridge - Morrisania	69.9	
82	500	recExerP	12/31/2010	year	2010	101	101	UHF42	Kingsbridge - Riverdale	70.3	
82	500	recExerP	12/31/2010	year	2010	2	2	Borough	Brooklyn	70.8	
82	500	recExerP	12/31/2010	year	2010	203	203	UHF42	Bedford Stuyvesant - Crown Heights	70.8	
82	500	recExerP	12/31/2010	year	2010	209	208	UHF42	Bensonhurst - Bay Ridge	70.8	
82	500	recExerP	12/31/2010	year	2010	403	403	UHF42	Flushing - Clearview	70.9	
82	500	recExerP	12/31/2010	year	2010	205	205	UHF42	Sunset Park	71.1	
82	500	recExerP	12/31/2010	year	2010	210	210	UHF42	Coney Island - Sheepshead Bay	71.3	
82	500	recExerP	12/31/2010	year	2010	102	102	UHF42	Northeast Bronx	71.3	
82	500	recExerP	12/31/2010	year	2010	4	4	Borough	Queens	71.4	
82	500	recExerP	12/31/2010	year	2010	301	301	UHF42	Washington Heights	71.7	
82	500	recExerP	12/31/2010	year	2010	207	207	UHF42	East Flatbush - Flatbush	71.9	
82	500	recExerP	12/31/2010	year	2010	204	204	UHF42	East New York	71.9	
82	500	recExerP	12/31/2010	year	2010	1	1	Borough	Bronx	71.9	
82	500	recExerP	12/31/2010	year	2010	202	202	UHF42	Downtown - Heights - Slope	71.9	
82	500	recExerP	12/31/2010	year	2010	401	401	UHF42	Long Island City - Astoria	72	
82	500	recExerP	12/31/2010	year	2010	407	407	UHF42	Southwest Queens	72.6	
82	500	recExerP	12/31/2010	year	2010	103	103	UHF42	Fordham - Bronx Pk	72.9	
82	500	recExerP	12/31/2010	year	2010	1	1	Citywide	New York City	73	
82	500	recExerP	12/31/2010	year	2010	503	503	UHF42	Willowbrook	74.5	
82	500	recExerP	12/31/2010	year	2010	504	504	UHF42	South Beach - Tottenville	74.5	
82	500	recExerP	12/31/2010	year	2010	410	410	UHF42	Rockaways	75.2	
82	500	recExerP	12/31/2010	year	2010	5	5	Borough	Staten Island	75.4	
82	500	recExerP	12/31/2010	year	2010	104	104	UHF42	Pelham - Throgs Neck	76.5	
82	500	recExerP	12/31/2010	year	2010	406	406	UHF42	Fresh Meadows	76.5	
82	500	recExerP	12/31/2010	year	2010	404	404	UHF42	Bayside - Little Neck	76.5	
82	500	recExerP	12/31/2010	year	2010	501	501	UHF42	Port Richmond	76.9	
82	500	recExerP	12/31/2010	year	2010	502	502	UHF42	Stapleton - St. George	76.9	
82	500	recExerP	12/31/2010	year	2010	408	408	UHF42	Jamaica	77.9	
82	500	recExerP	12/31/2010	year	2010	3	3	Borough	Manhattan	78.2	
82	500	recExerP	12/31/2010	year	2010	208	208	UHF42	Canarsie - Flatlands	78.6	
82	500	recExerP	12/31/2010	year	2010	304	304	UHF42	Upper West Side	80.5	
82	500	recExerP	12/31/2010	year	2010	310	310	UHF42	Lower Manhattan	82.8	
82	500	recExerP	12/31/2010	year	2010	309	309	UHF42	Union Square - Lower East Side	82.8	
82	500	recExerP	12/31/2010	year	2010	308	308	UHF42	Greenwich Village - SoHo	83.3	
82	500	recExerP	12/31/2010	year	2010	306	306	UHF42	Chelsea - Clinton	83.3	
82	500	recExerP	12/31/2010	year	2010	307	307	UHF42	Gramercy Park - Murray Hill	86.7	
82	500	recExerP	12/31/2010	year	2010	305	305	UHF42	Upper East Side	86.7	
82	500	recExerP	12/31/2011	year	2011	205	205	UHF42	Sunset Park	70.5	
82	500	recExerP	12/31/2011	year	2011	303	303	UHF42	East Harlem	71.4	
82	500	recExerP	12/31/2011	year	2011	211	211	UHF42	Williamsburg - Bushwick	72.4	
82	500	recExerP	12/31/2011	year	2011	402	402	UHF42	West Queens	72.7	
82	500	recExerP	12/31/2011	year	2011	104	104	UHF42	Pelham - Throgs Neck	73	
82	500	recExerP	12/31/2011	year	2011	404	404	UHF42	Bayside - Little Neck	73.2	
82	500	recExerP	12/31/2011	year	2011	406	406	UHF42	Fresh Meadows	73.2	
82	500	recExerP	12/31/2011	year	2011	407	407	UHF42	Southwest Queens	73.3	
82	500	recExerP	12/31/2011	year	2011	5	5	Borough	Staten Island	75.4	
82	500	recExerP	12/31/2011	year	2011	1	1	Borough	Bronx	75.5	
82	500	recExerP	12/31/2011	year	2011	206	206	UHF42	Borough Park	75.6	
82	500	recExerP	12/31/2011	year	2011	105	105	UHF42	Crotona -Tremont	76.1	
82	500	recExerP	12/31/2011	year	2011	103	103	UHF42	Fordham - Bronx Pk	76.1	
82	500	recExerP	12/31/2011	year	2011	106	106	UHF42	High Bridge - Morrisania	76.1	
82	500	recExerP	12/31/2011	year	2011	107	107	UHF42	Hunts Point - Mott Haven	76.1	
82	500	recExerP	12/31/2011	year	2011	405	405	UHF42	Ridgewood - Forest Hills	76.2	
82	500	recExerP	12/31/2011	year	2011	502	502	UHF42	Stapleton - St. George	76.3	
82	500	recExerP	12/31/2011	year	2011	501	501	UHF42	Port Richmond	76.3	
82	500	recExerP	12/31/2011	year	2011	210	210	UHF42	Coney Island - Sheepshead Bay	76.3	
82	500	recExerP	12/31/2011	year	2011	503	503	UHF42	Willowbrook	76.4	
82	500	recExerP	12/31/2011	year	2011	504	504	UHF42	South Beach - Tottenville	76.4	
82	500	recExerP	12/31/2011	year	2011	201	201	UHF42	Greenpoint	76.5	
82	500	recExerP	12/31/2011	year	2011	102	102	UHF42	Northeast Bronx	76.8	
82	500	recExerP	12/31/2011	year	2011	101	101	UHF42	Kingsbridge - Riverdale	77	
82	500	recExerP	12/31/2011	year	2011	4	4	Borough	Queens	77	
82	500	recExerP	12/31/2011	year	2011	209	208	UHF42	Bensonhurst - Bay Ridge	77.5	
82	500	recExerP	12/31/2011	year	2011	409	409	UHF42	Southeast Queens	78.1	
82	500	recExerP	12/31/2011	year	2011	408	408	UHF42	Jamaica	78.2	
82	500	recExerP	12/31/2011	year	2011	410	410	UHF42	Rockaways	78.4	
82	500	recExerP	12/31/2011	year	2011	401	401	UHF42	Long Island City - Astoria	78.8	
82	500	recExerP	12/31/2011	year	2011	1	1	Citywide	New York City	79.4	
82	500	recExerP	12/31/2011	year	2011	2	2	Borough	Brooklyn	79.4	
82	500	recExerP	12/31/2011	year	2011	203	203	UHF42	Bedford Stuyvesant - Crown Heights	80.5	
82	500	recExerP	12/31/2011	year	2011	204	204	UHF42	East New York	80.9	
82	500	recExerP	12/31/2011	year	2011	302	302	UHF42	Central Harlem - Morningside Heights	82.2	
82	500	recExerP	12/31/2011	year	2011	208	208	UHF42	Canarsie - Flatlands	83.9	
82	500	recExerP	12/31/2011	year	2011	301	301	UHF42	Washington Heights	85.4	
82	500	recExerP	12/31/2011	year	2011	207	207	UHF42	East Flatbush - Flatbush	85.5	
82	500	recExerP	12/31/2011	year	2011	202	202	UHF42	Downtown - Heights - Slope	85.9	
82	500	recExerP	12/31/2011	year	2011	304	304	UHF42	Upper West Side	86.1	
82	500	recExerP	12/31/2011	year	2011	403	403	UHF42	Flushing - Clearview	86.6	
82	500	recExerP	12/31/2011	year	2011	3	3	Borough	Manhattan	87	
82	500	recExerP	12/31/2011	year	2011	306	306	UHF42	Chelsea - Clinton	88.4	
82	500	recExerP	12/31/2011	year	2011	308	308	UHF42	Greenwich Village - SoHo	88.4	
82	500	recExerP	12/31/2011	year	2011	307	307	UHF42	Gramercy Park - Murray Hill	89.9	
82	500	recExerP	12/31/2011	year	2011	305	305	UHF42	Upper East Side	89.9	
82	500	recExerP	12/31/2011	year	2011	309	309	UHF42	Union Square - Lower East Side	90.8	
82	500	recExerP	12/31/2011	year	2011	310	310	UHF42	Lower Manhattan	90.8	
82	500	recExerP	12/31/2012	year	2012	209	208	UHF42	Bensonhurst - Bay Ridge	67.6	
82	500	recExerP	12/31/2012	year	2012	210	210	UHF42	Coney Island - Sheepshead Bay	69.8	
82	500	recExerP	12/31/2012	year	2012	403	403	UHF42	Flushing - Clearview	70.2	
82	500	recExerP	12/31/2012	year	2012	201	201	UHF42	Greenpoint	70.4	
82	500	recExerP	12/31/2012	year	2012	205	205	UHF42	Sunset Park	71.8	
82	500	recExerP	12/31/2012	year	2012	405	405	UHF42	Ridgewood - Forest Hills	72.7	
82	500	recExerP	12/31/2012	year	2012	107	107	UHF42	Hunts Point - Mott Haven	72.8	
82	500	recExerP	12/31/2012	year	2012	105	105	UHF42	Crotona -Tremont	72.8	
82	500	recExerP	12/31/2012	year	2012	106	106	UHF42	High Bridge - Morrisania	72.8	
82	500	recExerP	12/31/2012	year	2012	104	104	UHF42	Pelham - Throgs Neck	74	
82	500	recExerP	12/31/2012	year	2012	204	204	UHF42	East New York	74.4	
82	500	recExerP	12/31/2012	year	2012	211	211	UHF42	Williamsburg - Bushwick	74.5	
82	500	recExerP	12/31/2012	year	2012	402	402	UHF42	West Queens	75.4	
82	500	recExerP	12/31/2012	year	2012	207	207	UHF42	East Flatbush - Flatbush	75.6	
82	500	recExerP	12/31/2012	year	2012	2	2	Borough	Brooklyn	75.9	
82	500	recExerP	12/31/2012	year	2012	1	1	Borough	Bronx	75.9	
82	500	recExerP	12/31/2012	year	2012	4	4	Borough	Queens	76.2	
82	500	recExerP	12/31/2012	year	2012	504	504	UHF42	South Beach - Tottenville	77.2	
82	500	recExerP	12/31/2012	year	2012	503	503	UHF42	Willowbrook	77.2	
82	500	recExerP	12/31/2012	year	2012	101	101	UHF42	Kingsbridge - Riverdale	77.6	
82	500	recExerP	12/31/2012	year	2012	1	1	Citywide	New York City	77.8	
82	500	recExerP	12/31/2012	year	2012	302	302	UHF42	Central Harlem - Morningside Heights	78.1	
82	500	recExerP	12/31/2012	year	2012	303	303	UHF42	East Harlem	78.1	
82	500	recExerP	12/31/2012	year	2012	407	407	UHF42	Southwest Queens	78.1	
82	500	recExerP	12/31/2012	year	2012	406	406	UHF42	Fresh Meadows	78.2	
82	500	recExerP	12/31/2012	year	2012	409	409	UHF42	Southeast Queens	78.2	
82	500	recExerP	12/31/2012	year	2012	404	404	UHF42	Bayside - Little Neck	78.2	
82	500	recExerP	12/31/2012	year	2012	410	410	UHF42	Rockaways	78.9	
82	500	recExerP	12/31/2012	year	2012	301	301	UHF42	Washington Heights	79.1	
82	500	recExerP	12/31/2012	year	2012	208	208	UHF42	Canarsie - Flatlands	79.2	
82	500	recExerP	12/31/2012	year	2012	408	408	UHF42	Jamaica	79.3	
82	500	recExerP	12/31/2012	year	2012	5	5	Borough	Staten Island	79.4	
82	500	recExerP	12/31/2012	year	2012	102	102	UHF42	Northeast Bronx	79.8	
82	500	recExerP	12/31/2012	year	2012	203	203	UHF42	Bedford Stuyvesant - Crown Heights	79.8	
82	500	recExerP	12/31/2012	year	2012	206	206	UHF42	Borough Park	81.7	
82	500	recExerP	12/31/2012	year	2012	401	401	UHF42	Long Island City - Astoria	82.3	
82	500	recExerP	12/31/2012	year	2012	103	103	UHF42	Fordham - Bronx Pk	83.1	
82	500	recExerP	12/31/2012	year	2012	501	501	UHF42	Port Richmond	83.2	
82	500	recExerP	12/31/2012	year	2012	502	502	UHF42	Stapleton - St. George	83.2	
82	500	recExerP	12/31/2012	year	2012	3	3	Borough	Manhattan	83.5	
82	500	recExerP	12/31/2012	year	2012	310	310	UHF42	Lower Manhattan	84.8	
82	500	recExerP	12/31/2012	year	2012	309	309	UHF42	Union Square - Lower East Side	84.8	
82	500	recExerP	12/31/2012	year	2012	202	202	UHF42	Downtown - Heights - Slope	85.6	
82	500	recExerP	12/31/2012	year	2012	306	306	UHF42	Chelsea - Clinton	85.8	
82	500	recExerP	12/31/2012	year	2012	308	308	UHF42	Greenwich Village - SoHo	85.8	
82	500	recExerP	12/31/2012	year	2012	307	307	UHF42	Gramercy Park - Murray Hill	86.3	
82	500	recExerP	12/31/2012	year	2012	305	305	UHF42	Upper East Side	86.3	
82	500	recExerP	12/31/2012	year	2012	304	304	UHF42	Upper West Side	86.8	
82	500	recExerP	12/31/2013	year	2013	208	208	UHF42	Canarsie - Flatlands	60.8	Estimate is based on small numbers so should be interpreted with caution.
82	500	recExerP	12/31/2013	year	2013	206	206	UHF42	Borough Park	62.1	
82	500	recExerP	12/31/2013	year	2013	205	205	UHF42	Sunset Park	63.2	
82	500	recExerP	12/31/2013	year	2013	210	210	UHF42	Coney Island - Sheepshead Bay	64.8	
82	500	recExerP	12/31/2013	year	2013	204	204	UHF42	East New York	66	
82	500	recExerP	12/31/2013	year	2013	107	107	UHF42	Hunts Point - Mott Haven	66.8	
82	500	recExerP	12/31/2013	year	2013	106	106	UHF42	High Bridge - Morrisania	66.8	
82	500	recExerP	12/31/2013	year	2013	105	105	UHF42	Crotona -Tremont	66.8	
82	500	recExerP	12/31/2013	year	2013	403	403	UHF42	Flushing - Clearview	67.7	
82	500	recExerP	12/31/2013	year	2013	104	104	UHF42	Pelham - Throgs Neck	68	
82	500	recExerP	12/31/2013	year	2013	301	301	UHF42	Washington Heights	68	
82	500	recExerP	12/31/2013	year	2013	1	1	Borough	Bronx	70.2	
82	500	recExerP	12/31/2013	year	2013	2	2	Borough	Brooklyn	70.5	
82	500	recExerP	12/31/2013	year	2013	203	203	UHF42	Bedford Stuyvesant - Crown Heights	71.9	
82	500	recExerP	12/31/2013	year	2013	103	103	UHF42	Fordham - Bronx Pk	72.2	
82	500	recExerP	12/31/2013	year	2013	209	208	UHF42	Bensonhurst - Bay Ridge	72.3	
82	500	recExerP	12/31/2013	year	2013	402	402	UHF42	West Queens	74.1	
82	500	recExerP	12/31/2013	year	2013	1	1	Citywide	New York City	74.3	
82	500	recExerP	12/31/2013	year	2013	4	4	Borough	Queens	74.8	
82	500	recExerP	12/31/2013	year	2013	407	407	UHF42	Southwest Queens	75.1	
82	500	recExerP	12/31/2013	year	2013	408	408	UHF42	Jamaica	75.2	
82	500	recExerP	12/31/2013	year	2013	406	406	UHF42	Fresh Meadows	75.4	
82	500	recExerP	12/31/2013	year	2013	404	404	UHF42	Bayside - Little Neck	75.4	
82	500	recExerP	12/31/2013	year	2013	211	211	UHF42	Williamsburg - Bushwick	75.4	
82	500	recExerP	12/31/2013	year	2013	405	405	UHF42	Ridgewood - Forest Hills	76.4	
82	500	recExerP	12/31/2013	year	2013	502	502	UHF42	Stapleton - St. George	76.4	
82	500	recExerP	12/31/2013	year	2013	501	501	UHF42	Port Richmond	76.4	
82	500	recExerP	12/31/2013	year	2013	302	302	UHF42	Central Harlem - Morningside Heights	76.7	
82	500	recExerP	12/31/2013	year	2013	102	102	UHF42	Northeast Bronx	76.9	
82	500	recExerP	12/31/2013	year	2013	410	410	UHF42	Rockaways	77.1	Estimate is based on small numbers so should be interpreted with caution.
82	500	recExerP	12/31/2013	year	2013	201	201	UHF42	Greenpoint	77.2	
82	500	recExerP	12/31/2013	year	2013	303	303	UHF42	East Harlem	77.4	
82	500	recExerP	12/31/2013	year	2013	5	5	Borough	Staten Island	78.2	
82	500	recExerP	12/31/2013	year	2013	409	409	UHF42	Southeast Queens	79	
82	500	recExerP	12/31/2013	year	2013	503	503	UHF42	Willowbrook	79.3	
82	500	recExerP	12/31/2013	year	2013	504	504	UHF42	South Beach - Tottenville	79.3	
82	500	recExerP	12/31/2013	year	2013	401	401	UHF42	Long Island City - Astoria	80.5	
82	500	recExerP	12/31/2013	year	2013	101	101	UHF42	Kingsbridge - Riverdale	80.8	
82	500	recExerP	12/31/2013	year	2013	3	3	Borough	Manhattan	81	
82	500	recExerP	12/31/2013	year	2013	207	207	UHF42	East Flatbush - Flatbush	81.1	
82	500	recExerP	12/31/2013	year	2013	309	309	UHF42	Union Square - Lower East Side	81.7	
82	500	recExerP	12/31/2013	year	2013	310	310	UHF42	Lower Manhattan	81.7	
82	500	recExerP	12/31/2013	year	2013	202	202	UHF42	Downtown - Heights - Slope	82.1	
82	500	recExerP	12/31/2013	year	2013	305	305	UHF42	Upper East Side	85	
82	500	recExerP	12/31/2013	year	2013	307	307	UHF42	Gramercy Park - Murray Hill	85	
82	500	recExerP	12/31/2013	year	2013	306	306	UHF42	Chelsea - Clinton	87.1	
82	500	recExerP	12/31/2013	year	2013	308	308	UHF42	Greenwich Village - SoHo	87.1	
82	500	recExerP	12/31/2013	year	2013	304	304	UHF42	Upper West Side	88.2	
82	500	recExerP	12/31/2014	year	2014	210	210	UHF42	Coney Island - Sheepshead Bay	60.2	
82	500	recExerP	12/31/2014	year	2014	403	403	UHF42	Flushing - Clearview	61	
82	500	recExerP	12/31/2014	year	2014	404	404	UHF42	Bayside - Little Neck	66.6	Estimate is based on small numbers so should be interpreted with caution.
82	500	recExerP	12/31/2014	year	2014	406	406	UHF42	Fresh Meadows	66.6	Estimate is based on small numbers so should be interpreted with caution.
82	500	recExerP	12/31/2014	year	2014	205	205	UHF42	Sunset Park	68.4	
82	500	recExerP	12/31/2014	year	2014	208	208	UHF42	Canarsie - Flatlands	70.2	
82	500	recExerP	12/31/2014	year	2014	206	206	UHF42	Borough Park	70.3	
82	500	recExerP	12/31/2014	year	2014	103	103	UHF42	Fordham - Bronx Pk	70.8	
82	500	recExerP	12/31/2014	year	2014	405	405	UHF42	Ridgewood - Forest Hills	71.8	
82	500	recExerP	12/31/2014	year	2014	209	208	UHF42	Bensonhurst - Bay Ridge	72.2	
82	500	recExerP	12/31/2014	year	2014	105	105	UHF42	Crotona -Tremont	72.8	
82	500	recExerP	12/31/2014	year	2014	106	106	UHF42	High Bridge - Morrisania	72.8	
82	500	recExerP	12/31/2014	year	2014	107	107	UHF42	Hunts Point - Mott Haven	72.8	
82	500	recExerP	12/31/2014	year	2014	303	303	UHF42	East Harlem	73	
82	500	recExerP	12/31/2014	year	2014	4	4	Borough	Queens	73.6	
82	500	recExerP	12/31/2014	year	2014	2	2	Borough	Brooklyn	73.7	
82	500	recExerP	12/31/2014	year	2014	407	407	UHF42	Southwest Queens	74.4	
82	500	recExerP	12/31/2014	year	2014	410	410	UHF42	Rockaways	74.4	Estimate is based on small numbers so should be interpreted with caution.
